Gene ID,source_id,Organism,Product Description,Protein Length,Molecular Weight,Superfamily Description,# TM Domains,Computed GO Functions,Secretome,Cyst,Trophozoite
GL50803_0017166,GL50803_0017166_t1,Giardia Assemblage A isolate WB 2019,unspecified product,716.0,78773.0,Nucleotidyltransferase superfamily,0.0,,0,0,1
GL50803_0017167,GL50803_0017167_t1,Giardia Assemblage A isolate WB 2019,unspecified product,450.0,50770.0,,0.0,,0,0,1
GL50803_0017168,GL50803_0017168_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1354.0,150535.0,,0.0,,0,0,1
GL50803_0017169,GL50803_0017169_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1023.0,113116.0,,0.0,,0,0,1
GL50803_0017170,GL50803_0017170_t1,Giardia Assemblage A isolate WB 2019,Long chain fatty acid CoA ligase 5,1523.0,167263.0,,0.0,,0,0,1
GL50803_0017172,GL50803_0017172_t1,Giardia Assemblage A isolate WB 2019,unspecified product,965.0,108131.0,,0.0,,0,0,1
GL50803_0017174,GL50803_0017174_t1,Giardia Assemblage A isolate WB 2019,AMP-binding enzyme,1903.0,212735.0,,0.0,,0,0,1
GL50803_0017175,GL50803_0017175_t1,Giardia Assemblage A isolate WB 2019,unspecified product,858.0,94443.0,,0.0,,0,0,1
GL50803_0017176,GL50803_0017176_t1,Giardia Assemblage A isolate WB 2019,unspecified product,966.0,107494.0,,0.0,,0,0,1
GL50803_0017187,GL50803_0017187_t1,Giardia Assemblage A isolate WB 2019,DNA-directed RNA polymerase subunit B',1236.0,135887.0,,0.0,DNA binding;DNA-directed 5'-3' RNA polymerase activity;ribonucleoside binding,0,0,1
GL50803_0017188,GL50803_0017188_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",706.0,77497.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017189,GL50803_0017189_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2388.0,267839.0,,0.0,,0,0,1
GL50803_0017190,GL50803_0017190_t1,Giardia Assemblage A isolate WB 2019,Eukaryotic peptide chain release factor subunit 1,457.0,51089.0,"50S ribosomal protein L30e-like;eRF1, domain 1",0.0,translation release factor activity,0,0,1
GL50803_0017192,GL50803_0017192_t1,Giardia Assemblage A isolate WB 2019,Sec7 family protein,2367.0,265305.0,Sec7 domain superfamily,0.0,guanyl-nucleotide exchange factor activity,0,0,1
GL50803_0017193,GL50803_0017193_t1,Giardia Assemblage A isolate WB 2019,NHL repeat-containing protein,969.0,104689.0,,0.0,protein binding,0,0,1
GL50803_0017195,GL50803_0017195_t1,Giardia Assemblage A isolate WB 2019,DUF1681 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:V6TLU7],178.0,18926.0,,0.0,,0,0,1
GL50803_0017198,GL50803_0017198_t1,Giardia Assemblage A isolate WB 2019,Leucine-rich repeat protein,783.0,85959.0,,1.0,,1,0,1
GL50803_0017199,GL50803_0017199_t1,Giardia Assemblage A isolate WB 2019,Sun/nucleolar protein family protein,742.0,82126.0,S-adenosyl-L-methionine-dependent methyltransferase,0.0,RNA binding;methyltransferase activity;tRNA (cytosine-5-)-methyltransferase activity,0,0,1
GL50803_0017200,GL50803_0017200_t1,Giardia Assemblage A isolate WB 2019,unspecified product,515.0,57602.0,,0.0,,0,0,1
GL50803_0017202,GL50803_0017202_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2006.0,224478.0,"P-type ATPase, A domain superfamily",9.0,,0,0,1
GL50803_0017203,GL50803_0017203_t1,Giardia Assemblage A isolate WB 2019,SacB,363.0,41906.0,,0.0,"transferase activity, transferring phosphorus-containing groups",0,0,1
GL50803_0017205,GL50803_0017205_t1,Giardia Assemblage A isolate WB 2019,5' nucleotidase family protein,634.0,71543.0,"5'-Nucleotidase, C-terminal domain superfamily;Metallo-dependent phosphatase-like",1.0,hydrolase activity,0,0,1
GL50803_001721,GL50803_001721_t1,Giardia Assemblage A isolate WB 2019,TATA-binding protein-like factor,200.0,21598.0,,0.0,DNA binding,0,0,1
GL50803_0017212,GL50803_0017212_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein,206.0,21991.0,,1.0,,0,1,0
GL50803_0017214,GL50803_0017214_t1,Giardia Assemblage A isolate WB 2019,putative Amino acid transporter system N2,439.0,48535.0,,10.0,,0,0,1
GL50803_0017216,GL50803_0017216_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",834.0,92431.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017217,GL50803_0017217_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1248.0,138982.0,,0.0,,0,0,1
GL50803_0017219,GL50803_0017219_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,791.0,85473.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017223,GL50803_0017223_t1,Giardia Assemblage A isolate WB 2019,Intraflagellar transport protein IFT80,1079.0,115120.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017224,GL50803_0017224_t1,Giardia Assemblage A isolate WB 2019,putative Alpha-SNAP,298.0,33270.0,Tetratricopeptide-like helical domain superfamily,0.0,protein binding,0,0,1
GL50803_0017227,GL50803_0017227_t1,Giardia Assemblage A isolate WB 2019,DinF protein,570.0,62547.0,,11.0,,0,0,1
GL50803_0017229,GL50803_0017229_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1241.0,137154.0,,0.0,,0,0,1
GL50803_0017230,GL50803_0017230_t1,Giardia Assemblage A isolate WB 2019,Gamma giardin,311.0,35632.0,,0.0,,0,0,1
GL50803_0017231,GL50803_0017231_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",1006.0,111471.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017232,GL50803_0017232_t1,Giardia Assemblage A isolate WB 2019,unspecified product,682.0,76554.0,,0.0,,0,0,1
GL50803_0017236,GL50803_0017236_t1,Giardia Assemblage A isolate WB 2019,unspecified product,673.0,75743.0,,10.0,,0,0,1
GL50803_0017237,GL50803_0017237_t1,Giardia Assemblage A isolate WB 2019,unspecified product,174.0,20253.0,,0.0,,0,0,1
GL50803_0017238,GL50803_0017238_t1,Giardia Assemblage A isolate WB 2019,unspecified product,610.0,67640.0,,6.0,,0,0,1
GL50803_0017239,GL50803_0017239_t1,Giardia Assemblage A isolate WB 2019,ATP-dependent RNA helicase,536.0,59375.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;nucleic acid binding,0,0,1
GL50803_0017241,GL50803_0017241_t1,Giardia Assemblage A isolate WB 2019,unspecified product,151.0,16908.0,,0.0,,0,0,1
GL50803_0017242,GL50803_0017242_t1,Giardia Assemblage A isolate WB 2019,unspecified product,661.0,72239.0,,0.0,,0,0,1
GL50803_0017243A,GL50803_0017243A_t1,Giardia Assemblage A isolate WB 2019,Outer-arm dynein beta,1343.0,152027.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;dynein intermediate chain binding;dynein light intermediate chain binding;minus-end-directed microtubule motor activity,0,0,1
GL50803_0017243BA,GL50803_0017243BA_t1,Giardia Assemblage A isolate WB 2019,Outer-arm dynein beta,1221.0,139938.0,,0.0,minus-end-directed microtubule motor activity,0,0,1
GL50803_0017243BB,GL50803_0017243BB_t1,Giardia Assemblage A isolate WB 2019,Outer-arm dynein beta,1221.0,139938.0,,0.0,minus-end-directed microtubule motor activity,0,0,1
GL50803_0017244,GL50803_0017244_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein L7a,225.0,25383.0,50S ribosomal protein L30e-like,0.0,,0,0,1
GL50803_0017246,GL50803_0017246_t1,Giardia Assemblage A isolate WB 2019,ELMO/CED-12 family protein,211.0,23986.0,,1.0,,0,0,1
GL50803_0017249,GL50803_0017249_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1675.0,190521.0,,0.0,,1,0,1
GL50803_0017250,GL50803_0017250_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,854.0,93900.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017251,GL50803_0017251_t1,Giardia Assemblage A isolate WB 2019,Intraflagellar transport protein IFT140,1929.0,212379.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017253,GL50803_0017253_t1,Giardia Assemblage A isolate WB 2019,unspecified product,161.0,18269.0,,0.0,,0,0,1
GL50803_0017254,GL50803_0017254_t1,Giardia Assemblage A isolate WB 2019,phosphoglucomutase,655.0,73930.0,"Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III;Alpha-D-phosphohexomutase, C-terminal domain superfamily",0.0,"intramolecular transferase activity, phosphotransferases;magnesium ion binding;phosphomannomutase activity",1,0,1
GL50803_0017255,GL50803_0017255_t1,Giardia Assemblage A isolate WB 2019,unspecified product,664.0,73714.0,,0.0,,0,0,1
GL50803_0017256,GL50803_0017256_t1,Giardia Assemblage A isolate WB 2019,unspecified product,204.0,22792.0,,0.0,,0,0,1
GL50803_0017258,GL50803_0017258_t1,Giardia Assemblage A isolate WB 2019,adenylate kinase,216.0,25179.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP hydrolysis activity;adenylate kinase activity,0,0,1
GL50803_0017259,GL50803_0017259_t1,Giardia Assemblage A isolate WB 2019,unspecified product,767.0,85152.0,Protein kinase-like domain superfamily,0.0,,0,0,1
GL50803_0017260,GL50803_0017260_t1,Giardia Assemblage A isolate WB 2019,unspecified product,703.0,78344.0,,0.0,,0,0,1
GL50803_0017261,GL50803_0017261_t1,Giardia Assemblage A isolate WB 2019,Eukaryotic initiation factor 4E,218.0,25131.0,Translation Initiation factor eIF- 4e-like,0.0,RNA binding;translation initiation factor activity,0,0,1
GL50803_0017262,GL50803_0017262_t1,Giardia Assemblage A isolate WB 2019,unspecified product,505.0,55584.0,Armadillo-type fold,0.0,RNA binding,0,0,1
GL50803_0017263,GL50803_0017263_t1,Giardia Assemblage A isolate WB 2019,Histone acetyltransferase MYST1,473.0,54463.0,Acyl-CoA N-acyltransferase,0.0,histone acetyltransferase activity,0,0,1
GL50803_0017264,GL50803_0017264_t1,Giardia Assemblage A isolate WB 2019,Kinesin like protein,796.0,87975.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP-dependent microtubule motor activity;microtubule binding;microtubule motor activity,0,0,1
GL50803_0017266,GL50803_0017266_t1,Giardia Assemblage A isolate WB 2019,unspecified product,124.0,14462.0,,0.0,,0,0,1
GL50803_0017273,GL50803_0017273_t1,Giardia Assemblage A isolate WB 2019,unspecified product,363.0,40304.0,,0.0,,0,0,1
GL50803_0017276,GL50803_0017276_t1,Giardia Assemblage A isolate WB 2019,unspecified product,236.0,26261.0,,1.0,,0,0,1
GL50803_0017277,GL50803_0017277_t1,Giardia Assemblage A isolate WB 2019,Phospholipase B,568.0,65608.0,,0.0,phospholipase activity,1,0,1
GL50803_0017278,GL50803_0017278_t1,Giardia Assemblage A isolate WB 2019,Radial spoke protein 9,297.0,33669.0,,0.0,,0,0,1
GL50803_0017279,GL50803_0017279_t1,Giardia Assemblage A isolate WB 2019,unspecified product,435.0,48152.0,,0.0,,0,0,1
GL50803_0017280,GL50803_0017280_t1,Giardia Assemblage A isolate WB 2019,unspecified product,296.0,33480.0,,0.0,,0,0,1
GL50803_0017283,GL50803_0017283_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1523.0,168405.0,,0.0,,0,0,1
GL50803_0017284,GL50803_0017284_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,715.0,78902.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017285,GL50803_0017285_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1095.0,120478.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017286,GL50803_0017286_t1,Giardia Assemblage A isolate WB 2019,unspecified product,217.0,24181.0,,0.0,,0,0,1
GL50803_0017288,GL50803_0017288_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1822.0,202623.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017291,GL50803_0017291_t1,Giardia Assemblage A isolate WB 2019,Orc4,463.0,51666.0,P-loop containing nucleoside triphosphate hydrolase,0.0,DNA binding,0,0,1
GL50803_0017294,GL50803_0017294_t1,Giardia Assemblage A isolate WB 2019,putative Mo25-like protein,332.0,37519.0,Armadillo-type fold,0.0,,0,0,1
GL50803_0017296,GL50803_0017296_t1,Giardia Assemblage A isolate WB 2019,Major facilitator superfamily transporter,540.0,60673.0,MFS transporter superfamily,10.0,transmembrane transporter activity,0,0,1
GL50803_0017298,GL50803_0017298_t1,Giardia Assemblage A isolate WB 2019,unspecified product,403.0,45295.0,,0.0,,0,0,1
GL50803_0017299,GL50803_0017299_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",1182.0,130506.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017304,GL50803_0017304_t1,Giardia Assemblage A isolate WB 2019,Alpha adaptin,783.0,87036.0,Armadillo-type fold,0.0,,0,0,1
GL50803_0017305,GL50803_0017305_t1,Giardia Assemblage A isolate WB 2019,Multidrug resistance protein B,585.0,64308.0,MFS transporter superfamily,13.0,transmembrane transporter activity,0,0,1
GL50803_0017308,GL50803_0017308_t1,Giardia Assemblage A isolate WB 2019,mRNA capping enzyme alpha subunit,511.0,58079.0,"Nucleic acid-binding, OB-fold",0.0,ATP binding;DNA ligase (ATP) activity;mRNA guanylyltransferase activity,0,1,0
GL50803_0017312,GL50803_0017312_t1,Giardia Assemblage A isolate WB 2019,unspecified product,669.0,73188.0,,0.0,,0,0,1
GL50803_0017313,GL50803_0017313_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1693.0,188337.0,,2.0,,0,0,1
GL50803_0017314,GL50803_0017314_t1,Giardia Assemblage A isolate WB 2019,unspecified product,613.0,67244.0,,0.0,,0,0,1
GL50803_0017315,GL50803_0017315_t1,Giardia Assemblage A isolate WB 2019,ABC transporter,867.0,97386.0,P-loop containing nucleoside triphosphate hydrolase,4.0,ATP binding,0,0,1
GL50803_0017316,GL50803_0017316_t1,Giardia Assemblage A isolate WB 2019,putative Inorganic polyphosphate/ATP-NAD kinase,553.0,61269.0,NAD kinase/diacylglycerol kinase-like domain superfamily,0.0,NAD+ kinase activity,0,0,1
GL50803_0017318,GL50803_0017318_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",1230.0,135701.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0017320,GL50803_0017320_t1,Giardia Assemblage A isolate WB 2019,Coiled-coil protein,976.0,109400.0,,0.0,,0,0,1
GL50803_0017325,GL50803_0017325_t1,Giardia Assemblage A isolate WB 2019,putative Pumilio-family RNA-binding protein,652.0,72508.0,Armadillo-type fold,0.0,RNA binding,0,0,1
GL50803_0017326,GL50803_0017326_t1,Giardia Assemblage A isolate WB 2019,Na+ driven multidrug efflux pump,585.0,63553.0,,12.0,antiporter activity;xenobiotic transmembrane transporter activity,0,0,1
GL50803_0017327,GL50803_0017327_t1,Giardia Assemblage A isolate WB 2019,Xaa-Pro dipeptidase,444.0,49672.0,"Creatinase/Aminopeptidase P/Spt16, N-terminal;Creatinase/aminopeptidase-like",0.0,manganese ion binding;metalloaminopeptidase activity,1,0,1
GL50803_0017328,GL50803_0017328_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein Group 2,1299.0,139765.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_0017329,GL50803_0017329_t1,Giardia Assemblage A isolate WB 2019,RING-type zinc-finger domain-containing protein,374.0,41473.0,,0.0,,0,0,1
GL50803_0017330,GL50803_0017330_t1,Giardia Assemblage A isolate WB 2019,unspecified product,158.0,18716.0,,0.0,,0,0,1
GL50803_0017332,GL50803_0017332_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1649.0,178552.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017333,GL50803_0017333_t1,Giardia Assemblage A isolate WB 2019,Kinesin-2,718.0,80274.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP-dependent microtubule motor activity;microtubule binding;microtubule motor activity,0,0,1
GL50803_0017334,GL50803_0017334_t1,Giardia Assemblage A isolate WB 2019,unspecified product,803.0,87973.0,,0.0,,0,0,1
GL50803_0017335,GL50803_0017335_t1,Giardia Assemblage A isolate WB 2019,"Kinase, CMGC SRPK",902.0,99924.0,Papain-like cysteine peptidase superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0017336,GL50803_0017336_t1,Giardia Assemblage A isolate WB 2019,unspecified product,333.0,36082.0,NUDIX hydrolase-like domain superfamily,0.0,,0,0,1
GL50803_0017337,GL50803_0017337_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein P1B,118.0,11843.0,,0.0,structural constituent of ribosome,0,0,1
GL50803_0017340,GL50803_0017340_t1,Giardia Assemblage A isolate WB 2019,unspecified product,479.0,53218.0,,0.0,,0,0,1
GL50803_0017342,GL50803_0017342_t1,Giardia Assemblage A isolate WB 2019,Major Facilitator Superfamily protein,659.0,72496.0,MFS transporter superfamily,12.0,transmembrane transporter activity,0,0,1
GL50803_0017345,GL50803_0017345_t1,Giardia Assemblage A isolate WB 2019,Coatomer zeta subunit,159.0,17022.0,Longin-like domain superfamily,0.0,,0,0,1
GL50803_0017346,GL50803_0017346_t1,Giardia Assemblage A isolate WB 2019,unspecified product,236.0,26410.0,,0.0,,0,0,1
GL50803_0017347,GL50803_0017347_t1,Giardia Assemblage A isolate WB 2019,Regulatory subunit of cAMP-dependent protein kinase,206.0,23219.0,,0.0,kinase activity,0,0,1
GL50803_0017348,GL50803_0017348_t1,Giardia Assemblage A isolate WB 2019,unspecified product,423.0,48459.0,,0.0,,0,0,1
GL50803_0017350,GL50803_0017350_t1,Giardia Assemblage A isolate WB 2019,unspecified product,266.0,28764.0,Rhomboid-like superfamily,5.0,,0,0,1
GL50803_0017351,GL50803_0017351_t1,Giardia Assemblage A isolate WB 2019,unspecified product,430.0,46133.0,,0.0,,0,0,1
GL50803_0017352,GL50803_0017352_t1,Giardia Assemblage A isolate WB 2019,unspecified product,446.0,48881.0,,0.0,,0,0,1
GL50803_0017353,GL50803_0017353_t1,Giardia Assemblage A isolate WB 2019,G beta-like protein GBL,316.0,33344.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017354,GL50803_0017354_t1,Giardia Assemblage A isolate WB 2019,unspecified product,825.0,90529.0,Quinoprotein alcohol dehydrogenase-like superfamily,0.0,,0,0,1
GL50803_0017362,GL50803_0017362_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1702.0,189908.0,,0.0,,0,0,1
GL50803_0017364,GL50803_0017364_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein S26,109.0,12762.0,,0.0,structural constituent of ribosome,0,0,1
GL50803_0017365,GL50803_0017365_t1,Giardia Assemblage A isolate WB 2019,PAP2 superfamily protein,312.0,34770.0,Phosphatidic acid phosphatase type 2/haloperoxidase superfamily,6.0,,0,0,1
GL50803_0017366,GL50803_0017366_t1,Giardia Assemblage A isolate WB 2019,putative NAD(P)H-hydrate epimerase,273.0,29580.0,YjeF N-terminal domain superfamily,0.0,,0,0,1
GL50803_0017367,GL50803_0017367_t1,Giardia Assemblage A isolate WB 2019,unspecified product,179.0,20407.0,,0.0,,0,0,1
GL50803_0017368,GL50803_0017368_t1,Giardia Assemblage A isolate WB 2019,"Kinase, ULK",2294.0,257139.0,Armadillo-type fold;Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0017369,GL50803_0017369_t1,Giardia Assemblage A isolate WB 2019,unspecified product,230.0,26484.0,,0.0,,0,0,1
GL50803_0017371,GL50803_0017371_t1,Giardia Assemblage A isolate WB 2019,Tctex-1 family protein,124.0,14423.0,,0.0,,0,0,1
GL50803_0017374,GL50803_0017374_t1,Giardia Assemblage A isolate WB 2019,unspecified product,332.0,36561.0,,0.0,,0,0,1
GL50803_0017375,GL50803_0017375_t1,Giardia Assemblage A isolate WB 2019,unspecified product,362.0,40588.0,,0.0,,0,0,1
GL50803_0017378,GL50803_0017378_t1,Giardia Assemblage A isolate WB 2019,Kinase,2093.0,232697.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0017379,GL50803_0017379_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,971.0,107388.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017380,GL50803_0017380_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein,511.0,54708.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_0017385,GL50803_0017385_t1,Giardia Assemblage A isolate WB 2019,unspecified product,754.0,83172.0,,2.0,,0,0,1
GL50803_0017386,GL50803_0017386_t1,Giardia Assemblage A isolate WB 2019,Ubiquitin-protein ligase E3A,1158.0,131414.0,"HECT, E3 ligase catalytic domain",0.0,ubiquitin-protein transferase activity,0,0,1
GL50803_0017387,GL50803_0017387_t1,Giardia Assemblage A isolate WB 2019,putative ATP-dependent RNA helicase DHR1,1478.0,166169.0,P-loop containing nucleoside triphosphate hydrolase,0.0,helicase activity,0,0,1
GL50803_0017388,GL50803_0017388_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1670.0,186327.0,Armadillo-type fold,0.0,,0,0,1
GL50803_0017389,GL50803_0017389_t1,Giardia Assemblage A isolate WB 2019,SUA5 protein,369.0,38968.0,DHBP synthase RibB-like alpha/beta domain superfamily,0.0,double-stranded RNA binding,0,0,1
GL50803_0017390,GL50803_0017390_t1,Giardia Assemblage A isolate WB 2019,DNA replication licensing factor MCM6,950.0,105438.0,"Nucleic acid-binding, OB-fold;P-loop containing nucleoside triphosphate hydrolase",0.0,ATP binding;DNA binding,0,1,0
GL50803_0017391,GL50803_0017391_t1,Giardia Assemblage A isolate WB 2019,putative Maebl,495.0,58967.0,,0.0,,0,0,1
GL50803_0017392,GL50803_0017392_t1,Giardia Assemblage A isolate WB 2019,Kinase,2245.0,248759.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0017393,GL50803_0017393_t1,Giardia Assemblage A isolate WB 2019,putative Nucleotidyl transferase,326.0,36455.0,,0.0,,0,0,1
GL50803_0017395,GL50803_0017395_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein L5,297.0,33895.0,,0.0,5S rRNA binding;structural constituent of ribosome,0,0,1
GL50803_0017396,GL50803_0017396_t1,Giardia Assemblage A isolate WB 2019,unspecified product,793.0,88007.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017400,GL50803_0017400_t1,Giardia Assemblage A isolate WB 2019,Cyclin,314.0,35434.0,Cyclin-like superfamily,0.0,protein kinase binding,0,0,1
GL50803_0017401,GL50803_0017401_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1897.0,209462.0,,0.0,,0,0,1
GL50803_0017402,GL50803_0017402_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,998.0,109372.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017403,GL50803_0017403_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1576.0,174281.0,,0.0,,0,0,1
GL50803_0017404,GL50803_0017404_t1,Giardia Assemblage A isolate WB 2019,unspecified product,598.0,64537.0,,0.0,,0,0,1
GL50803_0017405,GL50803_0017405_t1,Giardia Assemblage A isolate WB 2019,unspecified product,753.0,83096.0,,0.0,,0,0,1
GL50803_0017406,GL50803_0017406_t1,Giardia Assemblage A isolate WB 2019,"Phosphoinositide-3-kinase, class 3",1638.0,183281.0,Armadillo-type fold;C2 domain superfamily;Protein kinase-like domain superfamily,0.0,kinase activity,0,0,1
GL50803_0017407,GL50803_0017407_t1,Giardia Assemblage A isolate WB 2019,Myb-like DNA-binding domain-containing protein,312.0,34920.0,Homeobox-like domain superfamily,0.0,,0,0,1
GL50803_0017408,GL50803_0017408_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1131.0,125584.0,,0.0,,0,0,1
GL50803_0017411,GL50803_0017411_t1,Giardia Assemblage A isolate WB 2019,TCP-1 chaperonin subunit gamma,564.0,61560.0,GroEL-like equatorial domain superfamily;GroEL-like apical domain superfamily;TCP-1-like chaperonin intermediate domain superfamily,0.0,ATP binding;ATP hydrolysis activity;unfolded protein binding,0,0,1
GL50803_0017412,GL50803_0017412_t1,Giardia Assemblage A isolate WB 2019,unspecified product,721.0,81443.0,,0.0,,0,0,1
GL50803_0017413,GL50803_0017413_t1,Giardia Assemblage A isolate WB 2019,Cell division control protein CDC19,1317.0,147796.0,,0.0,,0,0,1
GL50803_0017417,GL50803_0017417_t1,Giardia Assemblage A isolate WB 2019,"Kinase, CMGC DYRK",695.0,76449.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0017420,GL50803_0017420_t1,Giardia Assemblage A isolate WB 2019,putative tRNA N6-adenosine threonylcarbamoyladenine synthase,396.0,42942.0,"ATPase, nucleotide binding domain",0.0,,0,0,1
GL50803_0017421,GL50803_0017421_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,445.0,49513.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0017422,GL50803_0017422_t1,Giardia Assemblage A isolate WB 2019,RNA polymerase I subunit A43,229.0,25760.0,,0.0,,0,0,1
GL50803_0017426,GL50803_0017426_t1,Giardia Assemblage A isolate WB 2019,unspecified product,401.0,45547.0,,0.0,,0,0,1
GL50803_0017427,GL50803_0017427_t1,Giardia Assemblage A isolate WB 2019,CDP-diacylglycerol--serine O-phosphatidyltransferase,578.0,65013.0,,13.0,"phosphotransferase activity, for other substituted phosphate groups",0,0,1
GL50803_0017429,GL50803_0017429_t1,Giardia Assemblage A isolate WB 2019,Spc97 / Spc98 family protein,961.0,107504.0,,0.0,gamma-tubulin binding,0,0,1
GL50803_0017430,GL50803_0017430_t1,Giardia Assemblage A isolate WB 2019,DRE4 protein,1165.0,129762.0,,0.0,,0,0,1
GL50803_0017431,GL50803_0017431_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2186.0,243591.0,,0.0,,0,0,1
GL50803_0017432,GL50803_0017432_t1,Giardia Assemblage A isolate WB 2019,Heat shock protein 70,1243.0,139241.0,"ATPase, nucleotide binding domain",0.0,ATP binding;ATP hydrolysis activity,0,0,1
GL50803_0017434,GL50803_0017434_t1,Giardia Assemblage A isolate WB 2019,unspecified product,342.0,37912.0,,7.0,,0,0,1
GL50803_0017435,GL50803_0017435_t1,Giardia Assemblage A isolate WB 2019,unspecified product,487.0,51988.0,,0.0,,0,0,1
GL50803_0017438,GL50803_0017438_t1,Giardia Assemblage A isolate WB 2019,ATP-dependent DNA helicase recQ,850.0,95177.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;nucleic acid binding,0,0,1
GL50803_0017439,GL50803_0017439_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1918.0,216842.0,,0.0,,0,0,1
